ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,2,368,175,5,0,0,0,0,125,3766,460,44,0,0,0,0,203,7703,7077,52,1,0,0,0,79,4731,2002,5,0,0,0,0,0,245,334,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,151,342,74,5,0,0,0,1,373,646,444,30,0,0,0,4,593,2851,757,65,2,0,0,1,1314,6062,11323,73,0,0,0,0,1184,8961,2173,145,0,0,0,0,15,938,590,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,9,596,343,21,1,0,0,0,5,393,1072,186,6,0,0,1,82,822,1195,902,64,0,0,0,19,1088,3479,1172,237,4,0,0,7,2307,8417,21634,1166,0,0,0,10,2936,8276,1946,2023,0,0,0,0,56,1510,210,1,0,0,0,0,0,0,0,0,0,0
5,0,0,130,1260,274,2,0,0,0,0,38,1442,1672,55,0,0,0,1,112,354,1091,472,9,0,0,0,266,2282,795,1471,181,0,0,0,39,1207,2340,1036,401,1,0,0,34,1605,5524,46994,1628,1,0,0,16,3088,3354,517,1001,0,0,0,0,35,406,40,0,0
6,0,0,1,524,1533,110,0,0,0,0,0,232,3573,2058,34,0,0,0,0,19,574,1078,207,0,0,0,12,618,297,607,402,8,0,0,0,498,2884,381,797,224,0,0,0,27,244,807,617,271,0,0,0,70,767,899,4382,55,0,0,0,19,879,466,28,0
7,0,0,0,0,203,246,2,0,0,0,0,0,764,6874,5948,327,0,0,0,0,40,871,3384,1524,0,0,0,0,5,88,312,291,0,0,0,4,1272,246,65,58,0,0,0,0,129,1928,28,146,0,0,0,0,0,18,21,291,0,0,0,0,3,32,48,56
ukbench00558.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,5714,19,0,0,0,0,0,0,2324,40,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1132,327,10,0,0,0,0,0,5850,12654,17,0,0,0,0,0,1252,4682,46,0,0,0,0,0,24,166,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,259,144,9,0,0,0,0,146,4710,399,27,0,0,0,0,367,9180,6675,29,0,0,0,0,130,5475,2357,73,0,0,0,0,0,320,439,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,124,302,61,3,0,0,0,0,424,619,350,29,0,0,0,5,774,3794,632,73,0,0,0,3,1522,6100,8693,54,0,0,0,0,1700,10500,2146,38,0,0,0,0,59,1350,735,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,18,477,212,16,0,0,0,0,32,378,815,253,6,0,0,0,84,658,925,782,41,0,0,0,30,1027,2887,1028,108,0,0,0,21,2537,6781,14031,431,0,0,0,16,4498,8735,934,508,0,0,0,0,167,1521,137,2,0,0,0,0,0,0,0,0,0,0
5,0,0,179,1034,185,0,0,0,0,0,55,1422,1123,54,1,0,0,0,116,419,1127,398,7,0,0,0,216,1077,913,1243,113,0,0,2,58,810,2302,1019,150,1,0,0,89,2077,4159,42791,2996,0,0,0,130,4181,2737,827,2007,0,0,0,0,32,204,11,0,0
6,0,0,1,593,1585,64,0,0,0,0,0,355,4837,2255,14,0,0,0,1,46,715,1169,143,0,0,0,15,481,378,615,342,6,0,0,4,307,2037,459,523,97,0,0,0,24,387,1764,978,193,0,0,0,147,1002,2586,22131,172,0,0,0,31,899,284,12,9
7,0,0,0,4,344,241,1,0,0,0,0,1,1053,8632,5838,359,0,0,0,0,46,1009,3203,1690,0,0,0,0,7,125,259,405,0,0,0,4,1181,399,103,68,0,0,0,0,179,2201,49,163,0,0,0,0,2,32,35,226,0,0,0,0,3,28,27,38
ukbench00559.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3316,61,0,0,0,0,0,0,1130,265,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,476,189,7,0,0,0,0,0,3149,11737,47,0,0,0,0,0,708,4420,191,0,0,0,0,0,9,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,247,101,5,0,0,0,0,720,2118,301,9,0,0,0,0,152,5836,12333,71,0,0,0,0,53,3799,2789,150,0,0,0,0,1,215,297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,110,292,31,1,0,0,0,29,2323,549,299,2,0,0,0,1,1130,4701,921,35,0,0,0,0,1118,8976,16214,218,0,0,0,0,702,7222,2674,235,0,0,0,0,5,708,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,552,270,9,0,0,0,2,82,466,934,133,0,0,0,0,787,3117,851,736,16,0,0,0,10,2991,2944,1129,209,0,0,0,2,1655,7019,21926,751,0,0,0,1,2047,4630,1492,1787,0,0,0,0,50,694,64,0,0,0,0,0,0,0,0,0,0,0
5,0,0,164,1285,188,1,0,0,0,0,48,1289,1365,38,0,0,0,33,100,428,1061,237,0,0,0,0,1158,5906,624,881,58,0,0,0,9,509,1698,726,116,0,0,0,16,1071,4721,72540,1731,0,0,0,17,1652,1446,742,1824,0,0,0,0,12,61,5,0,0
6,0,0,2,432,1320,68,0,0,0,0,0,259,3681,2195,12,0,0,0,0,23,495,841,100,0,0,0,6,472,194,320,150,0,0,0,0,262,952,238,244,3,0,0,0,5,168,2450,590,62,0,0,0,31,455,2275,10170,33,0,0,0,1,248,93,0,1
7,0,0,0,0,140,133,2,0,0,0,0,0,511,4772,2610,53,0,0,0,0,10,435,1721,312,0,0,0,0,8,50,168,77,0,0,0,8,923,122,68,10,0,0,0,0,187,748,53,72,0,0,0,0,1,12,16,110,0,0,0,0,1,20,13,3
ukbench00560.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1860,8,0,0,0,0,0,0,11503,148,0,0,0,0,0,0,1075,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114,13,0,0,0,0,0,0,7763,6126,44,0,0,0,0,0,12748,10899,68,0,0,0,0,0,4327,8080,104,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43,3,0,0,0,0,0,0,119,2260,163,1,0,0,0,0,343,6816,5746,70,2,1,0,0,1153,15485,4472,80,0,0,0,0,726,11828,6499,235,0,0,0,0,13,44,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201,42,0,0,0,0,0,0,41,83,9,0,1,0,0,0,22,437,4703,200,0,0,0,0,8,885,6791,5597,59,2,0,0,12,3411,12287,4127,76,1,0,0,22,1892,11668,6732,319,0,0,0,0,21,32,25,6,0,0,0,0,0,0,0,0,0,0,0
4,258,147,8,0,0,0,0,0,22,115,48,5,0,0,0,0,6,57,83,18,1,0,0,0,3,165,793,5227,185,0,0,0,0,97,1000,5099,4950,71,0,0,0,76,3552,9038,3117,84,2,0,0,96,1639,8312,5129,320,0,0,0,0,0,0,1,0,0,0
5,187,657,28,1,0,0,0,0,13,171,108,19,1,0,0,0,9,39,91,81,9,0,0,0,0,33,134,84,16,0,0,0,0,18,388,911,3452,184,0,0,0,1,146,862,3079,5714,228,1,0,3,109,2867,6528,4117,314,1,0,0,0,370,2151,1459,153,0
6,10,1885,50,5,0,0,0,0,10,232,158,40,3,0,0,0,0,16,86,93,51,2,0,0,0,3,41,49,42,10,0,0,0,0,54,119,56,27,1,0,0,1,37,387,662,1883,192,2,0,0,25,107,610,1884,9041,945,0,0,11,115,2397,6294,1364,588
7,0,770,122,7,0,0,0,0,0,240,522,147,24,0,0,0,0,2,50,105,114,32,0,0,0,0,7,56,70,99,43,0,0,0,1,15,30,64,82,23,0,0,1,53,76,31,101,52,0,0,0,7,250,395,556,226,0,0,0,0,51,611,1618,5759
ukbench00561.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,5424,7,0,0,0,0,0,0,13205,220,0,0,0,0,0,0,1286,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115,19,0,0,0,0,0,0,5276,6856,82,5,0,0,0,0,10561,9283,62,1,0,0,0,0,3596,6404,64,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,0,0,0,0,0,0,110,2253,137,1,0,0,0,0,322,7140,6538,91,0,0,0,0,934,11057,3548,51,0,0,0,0,470,8618,4412,113,0,0,0,0,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37,16,0,0,0,0,0,0,31,59,9,0,0,0,0,0,36,409,5092,177,0,0,0,0,26,687,7513,6074,117,0,0,0,20,2803,9662,3054,96,0,0,0,7,1274,9183,5434,327,0,0,0,0,3,13,6,1,0,0,0,0,0,0,0,0,0,0,0
4,163,138,5,0,0,0,0,0,31,118,59,2,0,0,0,0,10,82,91,13,0,0,0,0,0,211,850,5353,177,0,0,0,0,95,859,6115,5522,112,0,0,0,88,3342,8165,3963,208,0,0,0,7,1307,6641,3775,447,0,0,0,0,0,0,0,0,0,0
5,158,631,13,1,0,0,0,0,26,182,117,13,0,0,0,0,5,30,80,66,4,0,0,0,0,43,146,81,15,0,0,0,0,16,394,1205,3775,151,2,0,0,2,162,787,4374,6452,191,0,0,3,235,2809,5938,5621,435,0,0,0,2,350,1384,1192,150,0
6,14,1681,25,0,0,0,0,0,6,217,162,31,0,0,0,0,1,9,80,116,56,3,0,0,0,5,35,63,41,7,0,0,0,3,46,135,69,13,0,0,0,0,22,333,891,2346,192,0,0,0,21,124,583,3285,16490,959,0,0,0,129,2295,5099,2733,1062
7,0,618,72,4,0,0,0,0,0,208,454,113,13,0,0,0,0,2,42,95,107,27,0,0,0,0,4,50,79,105,31,0,0,0,3,23,43,66,105,8,0,0,0,47,86,36,71,40,0,0,0,17,259,457,811,200,0,0,0,4,48,478,1981,15281
ukbench00562.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3408,9,0,0,0,0,0,0,11043,142,0,0,0,0,0,0,1316,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90,10,0,0,0,0,0,0,5173,7080,69,0,0,0,0,0,7829,8667,57,2,0,0,0,0,3076,6062,122,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,47,8,0,0,0,0,0,0,158,2074,101,0,0,0,0,0,289,7721,6832,71,0,0,0,0,775,11883,3388,60,1,0,0,0,176,9761,5265,179,0,0,0,0,0,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,195,49,1,0,0,0,0,0,75,95,16,2,0,0,0,0,53,559,4508,110,1,0,0,0,37,806,8003,5767,83,0,0,0,7,3589,12341,3355,30,0,0,0,0,1447,10893,6019,124,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
4,555,176,2,2,0,0,0,0,31,164,54,4,0,0,0,0,5,136,121,11,0,0,0,0,2,203,1049,4399,115,0,0,0,1,94,916,5735,5127,111,1,0,0,138,3834,8922,3033,50,0,0,0,4,1252,5354,3246,46,0,0,0,0,0,0,0,0,0,0
5,805,1050,14,0,0,0,0,0,20,206,103,22,0,0,0,0,2,52,105,86,3,0,0,0,0,18,147,59,15,0,0,0,0,7,323,1099,2791,116,1,0,0,12,120,694,4207,7060,197,0,0,23,265,3710,9331,2379,192,0,0,0,3,334,1033,184,0,0
6,60,2051,45,0,0,0,0,0,1,174,167,38,3,0,0,0,0,8,72,101,102,5,0,0,0,0,24,54,58,15,0,0,0,1,53,117,52,32,2,0,0,0,15,373,705,1621,132,1,0,0,4,178,899,3467,28827,940,0,0,0,123,2410,3276,1197,1367
7,0,250,44,2,0,0,0,0,0,74,226,83,10,0,0,0,0,0,32,70,94,14,0,0,0,0,4,34,69,130,22,0,0,0,0,11,11,64,65,5,0,0,0,44,98,24,60,12,0,0,1,7,225,339,596,118,0,0,0,0,9,393,1673,10634
ukbench00563.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,5544,10,0,0,0,0,0,0,11574,107,0,0,0,0,0,0,1036,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,19,0,0,0,0,0,0,4611,5556,28,0,0,0,0,0,9512,7966,35,0,0,0,0,0,2959,4740,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,177,14,1,0,0,0,0,0,123,1844,59,0,0,0,0,0,249,6304,5654,42,0,0,0,0,926,12093,3302,35,0,0,0,0,251,7181,3736,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,178,54,0,0,0,0,0,0,63,114,16,0,0,0,0,0,32,480,3367,72,0,0,0,0,13,717,5821,4570,60,1,0,0,23,3422,10673,3430,64,0,0,0,4,1007,6052,3069,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,442,157,5,0,0,0,0,0,28,140,63,1,0,0,0,0,2,71,71,11,0,0,0,0,0,108,719,2923,82,0,0,0,0,59,734,4532,4409,81,0,0,1,139,3099,8596,3278,82,0,0,0,9,777,3026,2046,24,0,0,0,0,0,0,0,0,0,0
5,547,562,11,0,0,0,0,0,6,121,80,20,0,0,0,0,0,21,60,52,11,0,0,0,0,6,80,30,10,1,0,0,0,4,179,714,2035,132,2,0,0,4,48,511,4236,8459,178,0,0,0,293,3946,7452,2385,554,0,0,0,0,85,244,18,0,0
6,23,598,15,0,0,0,0,0,0,67,85,21,0,0,0,0,0,1,36,47,29,2,0,0,0,1,6,13,41,9,1,0,0,0,6,62,24,15,1,0,0,0,6,153,407,1007,86,3,0,0,0,83,1006,4401,60210,1135,0,0,0,113,1640,744,2272,1959
7,0,20,9,0,0,0,0,0,0,5,41,11,0,0,0,0,0,0,6,21,25,2,0,0,0,0,0,4,20,42,3,0,0,0,0,1,1,37,16,0,0,0,0,19,28,9,12,1,0,0,0,1,66,142,731,85,0,0,0,0,7,273,4319,16775
ukbench00564.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3374,1,0,0,0,0,0,0,2659,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0,0,0,0,0,0,0,3011,9957,462,0,0,0,0,0,819,3391,5148,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,93,9341,86,0,0,0,0,0,133,9687,14618,4155,0,0,0,0,7,1153,1031,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,2,1742,32,0,0,0,0,0,0,8158,20779,103,0,0,0,0,0,125,10428,20464,1432,0,0,0,0,12,206,740,3513,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,87,303,2,0,0,0,0,0,0,946,4278,41,0,0,0,0,0,32,8046,18601,897,0,0,0,0,0,5,669,1956,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,43,1240,39,0,0,0,0,0,1,6949,40839,756,0,0,0,0,0,0,1746,561,386,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,1862,30,0,0,0,0,0,0,14434,2450,9934,0,0,0,0,0,0,32,9620
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39332
ukbench00565.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4146,0,0,0,0,0,0,0,3296,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1451,10010,269,0,0,0,0,0,421,7785,4223,29,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,12,8813,81,0,0,0,0,0,8,20740,14277,1962,0,0,0,0,3,1475,4831,4511,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,265,19,0,0,0,0,0,0,2438,13850,75,0,0,0,0,0,48,7767,17709,2594,0,0,0,0,3,96,833,4369,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,2,0,0,0,0,0,0,208,1462,54,0,0,0,0,0,11,3302,17548,1200,2,0,0,0,0,1,1074,2229,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,4,310,22,0,0,0,0,0,0,4223,46336,759,0,0,0,0,0,0,1194,947,487,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,0,0,0,0,0,0,2214,1110,8043,0,0,0,0,0,0,29,6860
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68012
ukbench00566.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4104,0,0,0,0,0,0,0,8038,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,7056,6396,13,0,0,0,0,0,2383,13370,1680,14,0,0,0,0,8,47,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,15,845,14,0,0,0,0,0,304,10039,4636,279,0,0,0,0,255,9770,9662,3150,1,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,568,41,0,0,0,0,0,0,3836,13190,46,0,0,0,0,0,1109,23192,7046,822,0,0,0,0,510,3884,1947,2040,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,57,6,0,0,0,0,0,128,5183,18,0,0,0,0,0,3,7516,13786,124,0,0,0,0,5,1065,8052,10956,1690,3,0,0,0,155,338,582,1539,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,78,2,0,0,0,0,0,0,1626,7540,45,0,0,0,0,0,8,3292,7258,206,1,0,0,0,3,120,4356,15056,2484,0,0,0,0,25,15,263,2248,14,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,34,275,1,0,0,0,0,0,2,385,1044,64,1,0,0,0,2,7,1839,17664,911,0,0,0,0,0,2,231,947
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,20,2264,44,0,0,0,0,0,1,3564,41500
ukbench00567.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,3110,1,0,0,0,0,0,0,6795,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,2,0,0,0,0,0,0,3917,13847,93,0,0,0,0,0,577,36800,2462,8,0,0,0,0,0,49,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,6,5810,32,0,0,0,0,0,30,40882,13964,736,18,0,0,0,9,5907,9643,1940,62,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,136,21,0,0,0,0,0,0,1318,9025,84,1,0,0,0,0,222,10413,12983,1658,34,0,0,0,3,198,1712,2665,51,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,20,0,0,0,0,0,0,1032,4637,50,1,0,0,0,1,16,2733,15460,2738,16,0,0,0,0,8,822,2280,39,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,42,246,24,1,0,0,0,0,0,3457,16784,1599,5,0,0,0,0,0,546,1769,24,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,560,22,0,0,0,0,0,0,2764,5425,881,0,0,0,0,0,0,83,905
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,14,53526
ukbench00568.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1067,33,0,0,0,0,0,0,1097,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,2,0,0,0,0,0,0,1402,37045,202,0,0,0,0,0,40,3213,2846,105,0,0,0,0,0,103,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1,0,0,0,0,0,0,7,340,15,0,0,0,0,0,19,14024,8622,1431,7,0,0,0,0,4501,12714,1360,95,0,0,0,0,2,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,126,5,0,0,0,0,0,0,635,1170,6,0,0,0,0,0,2740,49581,5176,908,2,0,0,0,0,10032,6416,1745,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
